	FP3194  TIM-JPL 42cm-1 LPE	03 Aug 2022		
209.302453	0.008789680954			
209.36495	0.008020635597			
209.427447	0.007912015422			
209.489944	0.00845615631			
209.552441	0.008893505358			
209.614938	0.008886131704			
209.677435	0.008728726239			
209.739932	0.008857724333			
209.802429	0.009016200277			
209.864926	0.008562142269			
209.927423	0.007455095652			
209.98992	0.006714938294			
210.052417	0.007340642538			
210.114914	0.008474710096			
210.177411	0.008895615403			
210.239908	0.008213122592			
210.302405	0.006861820728			
210.364902	0.00639218902			
210.427399	0.007098009784			
210.489896	0.007355811557			
210.552393	0.006874267146			
210.61489	0.006320291401			
210.677387	0.006486940513			
210.739884	0.007127582798			
210.802381	0.007418758922			
210.864878	0.00724608953			
210.927375	0.0073225523			
210.989872	0.007804779591			
211.052369	0.00786048511			
211.114866	0.007010429511			
211.177363	0.005942916032			
211.23986	0.006045277864			
211.302357	0.007134146411			
211.364854	0.00796727111			
211.427351	0.008273514908			
211.489848	0.008493163803			
211.552345	0.008654714434			
211.614842	0.008524618762			
211.677339	0.008221760108			
211.739836	0.008040067679			
211.802333	0.007903589714			
211.86483	0.007267369087			
211.927327	0.005869267023			
211.989824	0.004447943801			
212.052321	0.004543071095			
212.114818	0.005735724078			
212.177315	0.006408399381			
212.239812	0.006054820153			
212.302309	0.005130164679			
212.364806	0.00478894789			
212.427303	0.005589164227			
212.4898	0.006306744734			
212.552297	0.00620274116			
212.614794	0.005539782027			
212.677291	0.005321129778			
212.739788	0.005761235191			
212.802285	0.006188112993			
212.864782	0.006264955406			
212.927279	0.006095518924			
212.989776	0.005912254506			
213.052273	0.005651686101			
213.11477	0.005220113156			
213.177267	0.005232922938			
213.239764	0.006268550166			
213.302261	0.007393867831			
213.364758	0.007991611829			
213.427255	0.007929579237			
213.489752	0.007342306365			
213.552249	0.006464764953			
213.614746	0.005526246449			
213.677243	0.004839942004			
213.73974	0.004688444175			
213.802237	0.004843522982			
213.864734	0.004851718034			
213.927231	0.004676975868			
213.989728	0.004848993021			
214.052225	0.005410379279			
214.114722	0.006091998857			
214.177219	0.007019208587			
214.239716	0.00861959179			
214.302213	0.009678410717			
214.36471	0.009362679985			
214.427207	0.007969971031			
214.489704	0.006622272997			
214.552201	0.006497282896			
214.614698	0.006901801666			
214.677195	0.006610007367			
214.739692	0.005514614138			
214.802189	0.004203239507			
214.864686	0.003593369711			
214.927183	0.004410252216			
214.98968	0.005454463918			
215.052177	0.006338102869			
215.114674	0.006854465037			
215.177171	0.006814987751			
215.239668	0.006429626067			
215.302165	0.006342919535			
215.364662	0.006870767976			
215.427159	0.007394720319			
215.489656	0.007196533832			
215.552153	0.006246045343			
215.61465	0.005393550559			
215.677147	0.00552258535			
215.739644	0.005633594505			
215.802141	0.004881141338			
215.864638	0.003472032769			
215.927135	0.002820769059			
215.989632	0.003784455436			
216.052129	0.004660981298			
216.114626	0.004620280583			
216.177123	0.004050903884			
216.23962	0.004300850023			
216.302117	0.00497048312			
216.364614	0.005528736635			
216.427111	0.005940053968			
216.489608	0.00611579916			
216.552105	0.00591486061			
216.614602	0.005660481747			
216.677099	0.005422271796			
216.739596	0.005035083271			
216.802093	0.004913474833			
216.86459	0.005207438309			
216.927087	0.006069945003			
216.989584	0.006995018186			
217.052081	0.007203454249			
217.114578	0.006410308196			
217.177075	0.005047961474			
217.239572	0.004155588504			
217.302069	0.004265369659			
217.364566	0.00503274729			
217.427063	0.005405725715			
217.48956	0.005306876013			
217.552057	0.005061452229			
217.614554	0.00474662319			
217.677051	0.004239090956			
217.739548	0.003683263526			
217.802045	0.003445332643			
217.864542	0.003152578925			
217.927039	0.002601511505			
217.989536	0.002184688016			
218.052033	0.003682498153			
218.11453	0.004861611515			
218.177027	0.005255012331			
218.239524	0.005139778481			
218.302021	0.005211329976			
218.364518	0.005795578701			
218.427015	0.006366413685			
218.489512	0.006305960753			
218.552009	0.005510213184			
218.614506	0.004337652736			
218.677003	0.00344165344			
218.7395	0.003698077681			
218.801997	0.004611126215			
218.864494	0.005163556617			
218.926991	0.00519964729			
218.989488	0.004868579534			
219.051985	0.004457995177			
219.114482	0.004072077832			
219.176979	0.003562278982			
219.239476	0.003231297376			
219.301973	0.003157442967			
219.36447	0.003095547736			
219.426967	0.004142371907			
219.489464	0.00505362467			
219.551961	0.005243361648			
219.614458	0.005013857645			
219.676955	0.004880320879			
219.739452	0.004503838351			
219.801949	0.00346023495			
219.864446	0.00203228899			
219.926943	0.002332809168			
219.98944	0.003034142808			
220.051937	0.003671951074			
220.114434	0.004120119988			
220.176931	0.004634967084			
220.239428	0.004990817833			
220.301925	0.005186829269			
220.364422	0.005342978542			
220.426919	0.005266776206			
220.489416	0.004979337897			
220.551913	0.004823250939			
220.61441	0.004939713119			
220.676907	0.005116492013			
220.739404	0.005072850417			
220.801901	0.004778446948			
220.864398	0.004629428169			
220.926895	0.004779376723			
220.989392	0.004699680937			
221.051889	0.004145930106			
221.114386	0.003531988534			
221.176883	0.003672048776			
221.23938	0.004323776692			
221.301877	0.004496202387			
221.364374	0.003723492864			
221.426871	0.002153056265			
221.489368	0.002124359334			
221.551865	0.002924561365			
221.614362	0.003369660686			
221.676859	0.003565675654			
221.739356	0.003590896229			
221.801853	0.003642864729			
221.86435	0.003735335039			
221.926847	0.003654527224			
221.989344	0.003194627442			
222.051841	0.002476217975			
222.114338	0.002382028961			
222.176835	0.002075416815			
222.239332	0.002058449309			
222.301829	0.002241213694			
222.364326	0.002296276655			
222.426823	0.00212117734			
222.48932	0.001842490551			
222.551817	0.001831365045			
222.614314	0.002407151186			
222.676811	0.003319307061			
222.739308	0.004089097034			
222.801805	0.004560590966			
222.864302	0.004480337059			
222.926799	0.003785729251			
222.989296	0.002965139622			
223.051793	0.003060531451			
223.11429	0.00397576783			
223.176787	0.004448327103			
223.239284	0.004042948273			
223.301781	0.003080491011			
223.364278	0.002496061721			
223.426775	0.002724339967			
223.489272	0.002847527464			
223.551769	0.002619784136			
223.614266	0.003188744687			
223.676763	0.003878267519			
223.73926	0.0041074525			
223.801757	0.003575036628			
223.864254	0.002375107839			
223.926751	0.000939648298			
223.989248	0.001255162396			
224.051745	0.002661088349			
224.114242	0.003722886998			
224.176739	0.004357225434			
224.239236	0.004664370603			
224.301733	0.004402930384			
224.36423	0.003434340063			
224.426727	0.002737564165			
224.489224	0.002929387373			
224.551721	0.002563290482			
224.614218	0.001720089633			
224.676715	0.001810735045			
224.739212	0.001959030442			
224.801709	0.002308042957			
224.864206	0.002661155999			
224.926703	0.003085694775			
224.9892	0.003821484835			
225.051697	0.004446151064			
225.114194	0.004499889485			
225.176691	0.004014405904			
225.239188	0.003383901871			
225.301685	0.002922477954			
225.364182	0.002667703671			
225.426679	0.002389365077			
225.489176	0.002097235544			
225.551673	0.002506519521			
225.61417	0.002655812653			
225.676667	0.002524829468			
225.739164	0.002474995316			
225.801661	0.002623773642			
225.864158	0.002861883527			
225.926655	0.002843515111			
225.989152	0.002447044			
226.051649	0.00262442475			
226.114146	0.00283854048			
226.176643	0.002661766364			
226.23914	0.002087317552			
226.301637	0.001701560224			
226.364134	0.002762251862			
226.426631	0.003717809314			
226.489128	0.003959428202			
226.551625	0.003356751549			
226.614122	0.002142265759			
226.676619	0.002329374031			
226.739116	0.002772029363			
226.801613	0.002476077783			
226.86411	0.002188695131			
226.926607	0.002725621369			
226.989104	0.003339665845			
227.051601	0.003618454132			
227.114098	0.003368342016			
227.176595	0.003063168618			
227.239092	0.003228866167			
227.301589	0.003883267646			
227.364086	0.004334324764			
227.426583	0.004213916175			
227.48908	0.003746146441			
227.551577	0.003414104283			
227.614074	0.003357919172			
227.676571	0.003312483991			
227.739068	0.003026791742			
227.801565	0.002352222415			
227.864062	0.002522249992			
227.926559	0.003016862119			
227.989056	0.003344046966			
228.051553	0.003666492503			
228.11405	0.0036849023			
228.176547	0.00328583095			
228.239044	0.002630085967			
228.301541	0.001920023899			
228.364038	0.001342300379			
228.426535	0.001920575877			
228.489032	0.00244944965			
228.551529	0.002540537731			
228.614026	0.002304940551			
228.676523	0.002155677818			
228.73902	0.002230932349			
228.801517	0.0024152922			
228.864014	0.002674737694			
228.926511	0.003018163325			
228.989008	0.003343614754			
229.051505	0.003477496022			
229.114002	0.003457151124			
229.176499	0.003634192428			
229.238996	0.004128053406			
229.301493	0.004590726638			
229.36399	0.004687287945			
229.426487	0.004300044829			
229.488984	0.003541977553			
229.551481	0.002671976866			
229.613978	0.001904244016			
229.676475	0.001474832586			
229.738972	0.001563565783			
229.801469	0.002293351266			
229.863966	0.00286183938			
229.926463	0.003156863579			
229.98896	0.003335416869			
230.051457	0.003359863193			
230.113954	0.002992743976			
230.176451	0.002095703861			
230.238948	0.00115788941			
230.301445	0.0009806098888			
230.363942	0.001863762483			
230.426439	0.002701331404			
230.488936	0.003447392162			
230.551433	0.003962770357			
230.61393	0.004009036864			
230.676427	0.003601547694			
230.738924	0.002857583967			
230.801421	0.001898312973			
230.863918	0.001612082047			
230.926415	0.001869637236			
230.988912	0.002608321036			
231.051409	0.003157351151			
231.113906	0.003200122858			
231.176403	0.002819777046			
231.2389	0.002311225559			
231.301397	0.001971706549			
231.363894	0.001642627834			
231.426391	0.001522780829			
231.488888	0.001651501812			
231.551385	0.001796430039			
231.613882	0.001879645178			
231.676379	0.002162629726			
231.738876	0.003132926159			
231.801373	0.004274699641			
231.86387	0.004995583461			
231.926367	0.005009560312			
231.988864	0.004354060965			
232.051361	0.003398361191			
232.113858	0.002680910683			
232.176355	0.002539302449			
232.238852	0.002841537298			
232.301349	0.002851449248			
232.363846	0.002558001914			
232.426343	0.002454482758			
232.48884	0.002864111431			
232.551337	0.002899281942			
232.613834	0.002506739177			
232.676331	0.002361391475			
232.738828	0.00262222112			
232.801325	0.002736954661			
232.863822	0.002525364148			
232.926319	0.00275633768			
232.988816	0.003163390426			
233.051313	0.003357054543			
233.11381	0.003336573585			
233.176307	0.00312831554			
233.238804	0.002771507256			
233.301301	0.00245477911			
233.363798	0.002529658188			
233.426295	0.002564712177			
233.488792	0.002210140455			
233.551289	0.001611983354			
233.613786	0.001103450686			
233.676283	0.001269820092			
233.73878	0.002053442175			
233.801277	0.00292798388			
233.863774	0.003703623487			
233.926271	0.004132372411			
233.988768	0.003961223421			
234.051265	0.003115105287			
234.113762	0.001984245195			
234.176259	0.002341649631			
234.238756	0.00281101111			
234.301253	0.003158559875			
234.36375	0.003442948403			
234.426247	0.003639348591			
234.488744	0.003601776444			
234.551241	0.003243083084			
234.613738	0.002596837683			
234.676235	0.002430143177			
234.738732	0.003037123399			
234.801229	0.003316958995			
234.863726	0.003240546507			
234.926223	0.003144430762			
234.98872	0.003518089404			
235.051217	0.003823588785			
235.113714	0.003641283311			
235.176211	0.003034409139			
235.238708	0.002365542748			
235.301205	0.002252648385			
235.363702	0.002818405463			
235.426199	0.003321498775			
235.488696	0.003532525157			
235.551193	0.003492526158			
235.61369	0.003276039049			
235.676187	0.002961211958			
235.738684	0.002730273054			
235.801181	0.002693225567			
235.863678	0.002533090431			
235.926175	0.0019753196			
235.988672	0.001460701051			
236.051169	0.002656464286			
236.113666	0.004092004891			
236.176163	0.005020127115			
236.23866	0.005039933105			
236.301157	0.004236925597			
236.363654	0.003234288167			
236.426151	0.002774121133			
236.488648	0.003071084731			
236.551145	0.003884421147			
236.613642	0.00429108079			
236.676139	0.004187285578			
236.738636	0.003705272905			
236.801133	0.003408257662			
236.86363	0.003827501672			
236.926127	0.004513436895			
236.988624	0.004923986015			
237.051121	0.004927823281			
237.113618	0.004819736389			
237.176115	0.004733866938			
237.238612	0.004555096364			
237.301109	0.004270556753			
237.363606	0.004115585082			
237.426103	0.004690589346			
237.4886	0.005214663497			
237.551097	0.005584265162			
237.613594	0.00644966204			
237.676091	0.007895641816			
237.738588	0.009225053737			
237.801085	0.009629213808			
237.863582	0.008949431419			
237.926079	0.007738007261			
237.988576	0.006691333716			
238.051073	0.005563355348			
238.11357	0.004461874443			
238.176067	0.004756278881			
238.238564	0.005723667337			
238.301061	0.006386176068			
238.363558	0.006251166962			
238.426055	0.00554637721			
238.488552	0.004777153564			
238.551049	0.003807829873			
238.613546	0.004119389127			
238.676043	0.004500296244			
238.73854	0.004584912048			
238.801037	0.004449510311			
238.863534	0.003880329035			
238.926031	0.003139156242			
238.988528	0.002545733943			
239.051025	0.001752365249			
239.113522	0.002183718499			
239.176019	0.002619398891			
239.238516	0.00397474912			
239.301013	0.004543077019			
239.36351	0.004047425839			
239.426007	0.002898240617			
239.488504	0.004160762646			
239.551001	0.005350677116			
239.613498	0.005530650507			
239.675995	0.004844018791			
239.738492	0.0041311045			
239.800989	0.004077383928			
239.863486	0.004185869957			
239.925983	0.003894596369			
239.98848	0.004375192282			
240.050977	0.005187254284			
240.113474	0.005822085559			
240.175971	0.005969305281			
240.238468	0.005752515471			
240.300965	0.005376722162			
240.363462	0.004957363948			
240.425959	0.004832646679			
240.488456	0.005012331248			
240.550953	0.004987875521			
240.61345	0.004538830649			
240.675947	0.003728885978			
240.738444	0.00301331613			
240.800941	0.003187043709			
240.863438	0.003533820291			
240.925935	0.003720095685			
240.988432	0.00362226369			
241.050929	0.003854030624			
241.113426	0.004510640988			
241.175923	0.004803498116			
241.23842	0.004473512928			
241.300917	0.003589580491			
241.363414	0.002762277157			
241.425911	0.002040782429			
241.488408	0.002065970327			
241.550905	0.002973667862			
241.613402	0.003187999864			
241.675899	0.002879704438			
241.738396	0.002416452157			
241.800893	0.00203555395			
241.86339	0.001847104329			
241.925887	0.002468564919			
241.988384	0.00290840443			
242.050881	0.002806928121			
242.113378	0.002327947811			
242.175875	0.001985010402			
242.238372	0.001912743165			
242.300869	0.00259769071			
242.363366	0.00358825407			
242.425863	0.004410375459			
242.48836	0.005084635614			
242.550857	0.005831847974			
242.613354	0.006468304028			
242.675851	0.006502957105			
242.738348	0.005766714236			
242.800845	0.004671277639			
242.863342	0.004050372869			
242.925839	0.004256598564			
242.988336	0.004302902946			
243.050833	0.003538678278			
243.11333	0.002205673026			
243.175827	0.001995254072			
243.238324	0.003186091026			
243.300821	0.00425958426			
243.363318	0.004720913142			
243.425815	0.004509351906			
243.488312	0.003715907612			
243.550809	0.0025101544			
243.613306	0.001500100018			
243.675803	0.00150454349			
243.7383	0.002635111515			
243.800797	0.003589486182			
243.863294	0.00416915211			
243.925791	0.004363648083			
243.988288	0.004080293506			
244.050785	0.00367730821			
244.113282	0.003926593745			
244.175779	0.003964927963			
244.238276	0.00388546777			
244.300773	0.003701319466			
244.36327	0.00302624736			
244.425767	0.002537303272			
244.488264	0.002414854882			
244.550761	0.002361679828			
244.613258	0.002860155405			
244.675755	0.002814367165			
244.738252	0.002773745856			
244.800749	0.002744024749			
244.863246	0.002321630118			
244.925743	0.001827629193			
244.98824	0.001168420334			
245.050737	0.0007064106362			
245.113234	0.0004370126194			
245.175731	0.0009737036644			
245.238228	0.001821870165			
245.300725	0.002143802496			
245.363222	0.001373761163			
245.425719	0.0008817526047			
245.488216	0.002893436417			
245.550713	0.004928154015			
245.61321	0.006152774402			
245.675707	0.006518506248			
245.738204	0.006549760193			
245.800701	0.006738127913			
245.863198	0.006800509094			
245.925695	0.006222542902			
245.988192	0.005072170193			
246.050689	0.00416285538			
246.113186	0.004134466758			
246.175683	0.004462621917			
246.23818	0.004476836713			
246.300677	0.004215342958			
246.363174	0.004383871808			
246.425671	0.004692874788			
246.488168	0.004539433374			
246.550665	0.004109282269			
246.613162	0.004109370872			
246.675659	0.004973481982			
246.738156	0.006293347707			
246.800653	0.007524842943			
246.86315	0.008298327233			
246.925647	0.008363746368			
246.988144	0.007660959988			
247.050641	0.006591558457			
247.113138	0.005916479902			
247.175635	0.005460160889			
247.238132	0.005546456004			
247.300629	0.007448947027			
247.363126	0.008208413987			
247.425623	0.00779353285			
247.48812	0.006823942958			
247.550617	0.006265104997			
247.613114	0.006254250839			
247.675611	0.005933562235			
247.738108	0.004993097442			
247.800605	0.003764743542			
247.863102	0.00296612929			
247.925599	0.002648543162			
247.988096	0.002257989086			
248.050593	0.001987746327			
248.11309	0.002365364191			
248.175587	0.003118249931			
248.238084	0.003311121317			
248.300581	0.00269208529			
248.363078	0.002621228535			
248.425575	0.004318672088			
248.488072	0.005351453277			
248.550569	0.005218490747			
248.613066	0.003908564932			
248.675563	0.002679065028			
248.73806	0.003561416102			
248.800557	0.005165798659			
248.863054	0.005517832789			
248.925551	0.005028557881			
248.988048	0.006997948814			
249.050545	0.01009982293			
249.113042	0.01137926435			
249.175539	0.009360695431			
249.238036	0.004298635043			
249.300533	0.003601205786			
249.36303	0.01084804634			
249.425527	0.0156988561			
249.488024	0.01674242615			
249.550521	0.01491013395			
249.613018	0.01213557188			
249.675515	0.009193995813			
249.738012	0.004778464797			
249.800509	0.005324988165			
249.863006	0.01592367636			
249.925503	0.02567160455			
249.988	0.02964305284			
250.050497	0.02803747619			
250.112994	0.02301183292			
250.175491	0.01649031523			
250.237988	0.01151537711			
250.300485	0.0106613939			
250.362982	0.01312896137			
250.425479	0.015315474			
250.487976	0.01695920498			
250.550473	0.01803930396			
250.61297	0.01773666848			
250.675467	0.01541053245			
250.737964	0.01115458745			
250.800461	0.005978428664			
250.862958	0.002248112177			
250.925455	0.004953700574			
250.987952	0.00730361074			
251.050449	0.00787130772			
251.112946	0.006987628696			
251.175443	0.005591996514			
251.23794	0.004971815527			
251.300437	0.005001687354			
251.362934	0.00473702549			
251.425431	0.004173492689			
251.487928	0.00500893703			
251.550425	0.00580732237			
251.612922	0.005861856383			
251.675419	0.005158780566			
251.737916	0.004231548045			
251.800413	0.003934031354			
251.86291	0.00438299362			
251.925407	0.004557382037			
251.987904	0.004028416989			
252.050401	0.003016622196			
252.112898	0.002220464806			
252.175395	0.002877193674			
252.237892	0.003417809511			
252.300389	0.003932957818			
252.362886	0.004234331524			
252.425383	0.003955791778			
252.48788	0.003381009748			
252.550377	0.003311660034			
252.612874	0.002684816434			
252.675371	0.001495969913			
252.737868	0.002584426755			
252.800365	0.004420542738			
252.862862	0.005927801457			
252.925359	0.006534539409			
252.987856	0.006192109387			
253.050353	0.005277850446			
253.11285	0.004936586723			
253.175347	0.005261423891			
253.237844	0.005362956261			
253.300341	0.005114298255			
253.362838	0.00447734337			
253.425335	0.003546255767			
253.487832	0.00308902315			
253.550329	0.003127126549			
253.612826	0.002887047341			
253.675323	0.002648847459			
253.73782	0.002876023222			
253.800317	0.003281051158			
253.862814	0.00349220556			
253.925311	0.003442029135			
253.987808	0.003116626097			
254.050305	0.002427896294			
254.112802	0.001390365318			
254.175299	0.001690873306			
254.237796	0.002823020015			
254.300293	0.003593931853			
254.36279	0.003333086556			
254.425287	0.002875198645			
254.487784	0.004003890217			
254.550281	0.005311271419			
254.612778	0.00597519245			
254.675275	0.005601663168			
254.737772	0.004446943829			
254.800269	0.00347398684			
254.862766	0.003290877356			
254.925263	0.004189394395			
254.98776	0.005670576671			
255.050257	0.006818999154			
255.112754	0.007046058999			
255.175251	0.006203944865			
255.237748	0.004731468948			
255.300245	0.003659588803			
255.362742	0.003634372362			
255.425239	0.003997334501			
255.487736	0.004352246396			
255.550233	0.004425804113			
255.61273	0.00424642116			
255.675227	0.003768945705			
255.737724	0.002926357815			
255.800221	0.001916780002			
255.862718	0.002427373192			
255.925215	0.003591350982			
255.987712	0.004188907665			
256.050209	0.004298909059			
256.112706	0.004136375438			
256.175203	0.003767942404			
256.2377	0.003194093365			
256.300197	0.002524788925			
256.362694	0.001865170777			
256.425191	0.001748922766			
256.487688	0.00272322807			
256.550185	0.004345054042			
256.612682	0.006047877975			
256.675179	0.007172018913			
256.737676	0.007354411699			
256.800173	0.006673892972			
256.86267	0.005510554532			
256.925167	0.004214237797			
256.987664	0.002890802936			
257.050161	0.001494531213			
257.112658	0.002169848581			
257.175155	0.002906978719			
257.237652	0.003109342871			
257.300149	0.003850028308			
257.362646	0.004411509768			
257.425143	0.004581844204			
257.48764	0.004433312064			
257.550137	0.004114610863			
257.612634	0.003752873465			
257.675131	0.003413904548			
257.737628	0.003133498221			
257.800125	0.002959957664			
257.862622	0.00296123795			
257.925119	0.00331037297			
257.987616	0.004253216699			
258.050113	0.00560757379			
258.11261	0.006922805224			
258.175107	0.007740905338			
258.237604	0.007691445927			
258.300101	0.006626555118			
258.362598	0.004731282339			
258.425095	0.002690337185			
258.487592	0.002623641109			
258.550089	0.004192129881			
258.612586	0.005533701554			
258.675083	0.006116081772			
258.73758	0.00585833066			
258.800077	0.00494813427			
258.862574	0.003781007104			
258.925071	0.002972765942			
258.987568	0.003148420952			
259.050065	0.00401242374			
259.112562	0.004434584347			
259.175059	0.003842148792			
259.237556	0.002649445603			
259.300053	0.00253402384			
259.36255	0.003998657854			
259.425047	0.005418007473			
259.487544	0.005989942331			
259.550041	0.005817994389			
259.612538	0.005331360226			
259.675035	0.004839863343			
259.737532	0.004414403402			
259.800029	0.00373510731			
259.862526	0.002812715362			
259.925023	0.00216498746			
259.98752	0.002097518817			
260.050017	0.002525655824			
260.112514	0.002849170011			
260.175011	0.003184800851			
260.237508	0.003677181937			
260.300005	0.004106592275			
260.362502	0.004198900818			
260.424999	0.003836877665			
260.487496	0.003067848037			
260.549993	0.002134604461			
260.61249	0.002516508927			
260.674987	0.003058396814			
260.737484	0.003199107051			
260.799981	0.002833334821			
260.862478	0.002291235366			
260.924975	0.002156417665			
260.987472	0.00245825711			
261.049969	0.002881758653			
261.112466	0.003228474254			
261.174963	0.003448361403			
261.23746	0.003480689948			
261.299957	0.003217819989			
261.362454	0.002900431649			
261.424951	0.003686101269			
261.487448	0.004661502138			
261.549945	0.005123140026			
261.612442	0.005206382494			
261.674939	0.0051735593			
261.737436	0.004708950729			
261.799933	0.003765259443			
261.86243	0.002757506628			
261.924927	0.002819425901			
261.987424	0.00345816035			
262.049921	0.003227798873			
262.112418	0.002082381944			
262.174915	0.001645653968			
262.237412	0.001876163439			
262.299909	0.002480560321			
262.362406	0.0026350547			
262.424903	0.003645900675			
262.4874	0.005022883029			
262.549897	0.00605873235			
262.612394	0.006406458038			
262.674891	0.005966341791			
262.737388	0.004943617064			
262.799885	0.003792908726			
262.862382	0.003264452814			
262.924879	0.003543314972			
262.987376	0.003901986093			
263.049873	0.003961535049			
263.11237	0.003540584985			
263.174867	0.002713019813			
263.237364	0.002040033498			
263.299861	0.001731908974			
263.362358	0.002007731441			
263.424855	0.002713853974			
263.487352	0.003067793713			
263.549849	0.003241925964			
263.612346	0.003440878969			
263.674843	0.004061938026			
263.73734	0.00459137779			
263.799837	0.004598404545			
263.862334	0.004001836297			
263.924831	0.003019224286			
263.987328	0.002339748504			
264.049825	0.002466410343			
264.112322	0.002906864661			
264.174819	0.003103103112			
264.237316	0.003008910478			
264.299813	0.0030243335			
264.36231	0.003438070008			
264.424807	0.003847277647			
264.487304	0.004263929207			
264.549801	0.005798366963			
264.612298	0.007213424953			
264.674795	0.007947140702			
264.737292	0.007970652			
264.799789	0.007443053727			
264.862286	0.006488646225			
264.924783	0.00510214065			
264.98728	0.003229334942			
265.049777	0.001006820444			
265.112274	0.001788781188			
265.174771	0.004054773269			
265.237268	0.005645063419			
265.299765	0.006242680157			
265.362262	0.005875307572			
265.424759	0.00493720064			
265.487256	0.00413889505			
265.549753	0.004010870679			
265.61225	0.004132806339			
265.674747	0.003886314015			
265.737244	0.004018040208			
265.799741	0.003787999411			
265.862238	0.003160685794			
265.924735	0.002842895763			
265.987232	0.003405007042			
266.049729	0.004158614663			
266.112226	0.004790694268			
266.174723	0.005239850472			
266.23722	0.005324755054			
266.299717	0.004856026069			
266.362214	0.003797801789			
266.424711	0.002434702696			
266.487208	0.002115267432			
266.549705	0.003762917673			
266.612202	0.005659594925			
266.674699	0.007020573095			
266.737196	0.007608985407			
266.799693	0.007486851326			
266.86219	0.007145794652			
266.924687	0.007274758037			
266.987184	0.00785063675			
267.049681	0.008209675719			
267.112178	0.007850472595			
267.174675	0.006754803476			
267.237172	0.00542581967			
267.299669	0.005208547647			
267.362166	0.005970526473			
267.424663	0.006284631275			
267.48716	0.005865587357			
267.549657	0.004938637443			
267.612154	0.003977647076			
267.674651	0.003326519562			
267.737148	0.00314422338			
267.799645	0.003593496488			
267.862142	0.004642373805			
267.924639	0.005939044693			
267.987136	0.006988418566			
268.049633	0.007391573621			
268.11213	0.006877004417			
268.174627	0.005359605699			
268.237124	0.003075036699			
268.299621	0.002663542625			
268.362118	0.002974525703			
268.424615	0.005163003268			
268.487112	0.006626655577			
268.549609	0.007277467383			
268.612106	0.007412264466			
268.674603	0.007261632048			
268.7371	0.006609373485			
268.799597	0.005162012222			
268.862094	0.003095315717			
268.924591	0.001148237699			
268.987088	0.001645918634			
269.049585	0.002395692399			
269.112082	0.00263572955			
269.174579	0.002524286299			
269.237076	0.00292514125			
269.299573	0.003344373915			
269.36207	0.003050977912			
269.424567	0.002430002604			
269.487064	0.002060512782			
269.549561	0.002413206666			
269.612058	0.002753652581			
269.674555	0.003132774942			
269.737052	0.003428196022			
269.799549	0.003372512864			
269.862046	0.002922448828			
269.924543	0.002020819123			
269.98704	0.002171966215			
270.049537	0.003486879736			
270.112034	0.004256710684			
270.174531	0.005194030466			
270.237028	0.005677685827			
270.299525	0.005365032402			
270.362022	0.00470515856			
270.424519	0.004472025945			
270.487016	0.004695806391			
270.549513	0.004904550798			
270.61201	0.004679099264			
270.674507	0.003944502427			
270.737004	0.003176404573			
270.799501	0.00296185023			
270.861998	0.003823157507			
270.924495	0.004714052743			
270.986992	0.004862540098			
271.049489	0.004255896255			
271.111986	0.003165833948			
271.174483	0.001963036862			
271.23698	0.0009682989653			
271.299477	0.0009409882202			
271.361974	0.002159807856			
271.424471	0.003947889683			
271.486968	0.005791969877			
271.549465	0.007087477465			
271.611962	0.007413751743			
271.674459	0.006684824652			
271.736956	0.005137220936			
271.799453	0.003272009876			
271.86195	0.002789826674			
271.924447	0.002345458573			
271.986944	0.001906399666			
272.049441	0.002498905911			
272.111938	0.003119192721			
272.174435	0.003367392199			
272.236932	0.003113588079			
272.299429	0.004228007762			
272.361926	0.005639182646			
272.424423	0.006463846338			
272.48692	0.006605402079			
272.549417	0.006374322705			
272.611914	0.006300879816			
272.674411	0.006447156557			
272.736908	0.006352556661			
272.799405	0.005635595676			
272.861902	0.004328323285			
272.924399	0.002985869207			
272.986896	0.00261136177			
273.049393	0.002935618407			
273.11189	0.00315938838			
273.174387	0.00313788456			
273.236884	0.003063712724			
273.299381	0.003286799667			
273.361878	0.003684215268			
273.424375	0.004113714878			
273.486872	0.004532751381			
273.549369	0.004891582032			
273.611866	0.004660830272			
273.674363	0.003847744252			
273.73686	0.00290884513			
273.799357	0.002322857433			
273.861854	0.002071815242			
273.924351	0.001766072978			
273.986848	0.001514759201			
274.049345	0.002513187503			
274.111842	0.003497135968			
274.174339	0.003863597777			
274.236836	0.003516116854			
274.299333	0.00279827573			
274.36183	0.002750817584			
274.424327	0.003912950506			
274.486824	0.004930169138			
274.549321	0.005109710312			
274.611818	0.004239519091			
274.674315	0.003219668122			
274.736812	0.003564819325			
274.799309	0.003339761067			
274.861806	0.004503993501			
274.924303	0.00615135193			
274.9868	0.007251221391			
275.049297	0.007585407615			
275.111794	0.007050322999			
275.174291	0.005944452563			
275.236788	0.004765262702			
275.299285	0.004463499587			
275.361782	0.00581472251			
275.424279	0.006879827847			
275.486776	0.006752450251			
275.549273	0.005938696834			
275.61177	0.005382075694			
275.674267	0.005751922968			
275.736764	0.006384335536			
275.799261	0.005722337321			
275.861758	0.004532098134			
275.924255	0.004810819053			
275.986752	0.004819927038			
276.049249	0.005386167925			
276.111746	0.007262106351			
276.174243	0.008745328025			
276.23674	0.008770842283			
276.299237	0.007403408463			
276.361734	0.005884383283			
